index,url,tweet_id,player_name
38853,<html><body><a href=https://twitter.com/anyuser/status/1085612614397452288>URL</a></body></html>,1085612614397452288,Virgil van Dijk
18777,<html><body><a href=https://twitter.com/anyuser/status/963194990544506880>URL</a></body></html>,963194990544506880,Virgil van Dijk
135074,<html><body><a href=https://twitter.com/anyuser/status/1562741616217305092>URL</a></body></html>,1562741616217305092,Virgil van Dijk
28367,<html><body><a href=https://twitter.com/anyuser/status/1044900730740584448>URL</a></body></html>,1044900730740584448,Virgil van Dijk
84838,<html><body><a href=https://twitter.com/anyuser/status/1273361750176522248>URL</a></body></html>,1273361750176522248,Virgil van Dijk
16929,<html><body><a href=https://twitter.com/anyuser/status/958416484384104448>URL</a></body></html>,958416484384104448,Virgil van Dijk
55328,<html><body><a href=https://twitter.com/anyuser/status/1137324404592001024>URL</a></body></html>,1137324404592001024,Virgil van Dijk
41089,<html><body><a href=https://twitter.com/anyuser/status/1098475190722355200>URL</a></body></html>,1098475190722355200,Virgil van Dijk
21827,<html><body><a href=https://twitter.com/anyuser/status/983509414945738753>URL</a></body></html>,983509414945738753,Virgil van Dijk
79666,<html><body><a href=https://twitter.com/anyuser/status/1239226400781012992>URL</a></body></html>,1239226400781012992,Virgil van Dijk
136442,<html><body><a href=https://twitter.com/anyuser/status/1568066472592777218>URL</a></body></html>,1568066472592777218,Virgil van Dijk
39275,<html><body><a href=https://twitter.com/anyuser/status/1087709125910323200>URL</a></body></html>,1087709125910323200,Virgil van Dijk
17613,<html><body><a href=https://twitter.com/anyuser/status/960421689271169024>URL</a></body></html>,960421689271169024,Virgil van Dijk
109760,<html><body><a href=https://twitter.com/anyuser/status/1421887102657208326>URL</a></body></html>,1421887102657208326,Virgil van Dijk
43454,<html><body><a href=https://twitter.com/anyuser/status/1105944173239300096>URL</a></body></html>,1105944173239300096,Virgil van Dijk
16726,<html><body><a href=https://twitter.com/anyuser/status/957379346674659328>URL</a></body></html>,957379346674659328,Virgil van Dijk
25669,<html><body><a href=https://twitter.com/anyuser/status/1030375830269112320>URL</a></body></html>,1030375830269112320,Virgil van Dijk
102928,<html><body><a href=https://twitter.com/anyuser/status/1370003445495824385>URL</a></body></html>,1370003445495824385,Virgil van Dijk
16252,<html><body><a href=https://twitter.com/anyuser/status/955391778001170432>URL</a></body></html>,955391778001170432,Virgil van Dijk
21941,<html><body><a href=https://twitter.com/anyuser/status/984044963817287680>URL</a></body></html>,984044963817287680,Virgil van Dijk
7418,<html><body><a href=https://twitter.com/anyuser/status/912674308350242816>URL</a></body></html>,912674308350242816,Virgil van Dijk
34246,<html><body><a href=https://twitter.com/anyuser/status/1072147742665846790>URL</a></body></html>,1072147742665846790,Virgil van Dijk
